Transaction_ID,Date,Customer_Name,Product,Total_Items,Total_Cost,Payment_Method,City,Store_Type,Discount_Applied,Customer_Category,Season,Promotion
1000030125,2024-03-20 00:00:00,David Phillips,"['Hair Gel', 'Soda', 'Shower Gel', 'Yogurt', 'Hand Sanitizer', 'Bread', 'Carrots', 'Carrots', 'Peanut Butter', 'Carrots']",10,27.61,Mobile Payment,Dallas,Specialty Store,False,Homemaker,Spring,BOGO (Buy One Get One)
1000030126,2024-05-15 00:00:00,Deborah Rollins,"['Rice', 'Hair Gel', 'Coffee', 'Soap', 'Hair Gel', 'Pickles', 'Soda', 'Shower Gel', 'Tuna', 'Tea']",10,138.7,Credit Card,Seattle,Pharmacy,False,Student,Spring,
1000030127,2025-06-09 00:00:00,Terry Graves,"['Toothpaste', 'Potatoes', 'Pickles']",3,40.18,Credit Card,Atlanta,Department Store,False,Homemaker,Summer,
1000030128,2023-07-22 00:00:00,Annette Adkins,"['Mop', 'Pickles', 'Canned Soup', 'Mop', 'Salt', 'Toothpaste', 'Milk', 'Tissues', 'Canned Soup']",9,104.87,Credit Card,Houston,Department Store,False,Young Adult,Summer,BOGO (Buy One Get One)
1000030129,2023-10-02 00:00:00,Justin Walsh,"['Orange', 'Mop', 'Shower Gel', 'Rice', 'Jam', 'Bread']",6,138.33,PayPal,Chicago,Convenience Store,False,Teenager,Fall,BOGO (Buy One Get One)
1000030130,2024-03-16 00:00:00,Anthony Singh,"['Shaving Cream', 'Hair Gel', 'Potatoes', 'Flour', 'Trash Cans', 'Shower Gel']",6,23.67,Credit Card,Chicago,Convenience Store,False,Senior Citizen,Spring,
1000030131,2025-11-20 00:00:00,Jessica Collins,"['Tissues', 'Potatoes', 'BBQ Sauce', 'Sugar', 'Onions', 'Pickles', 'Rice', 'Carrots', 'Hand Sanitizer', 'Butter']",10,124.04,Cash,Dallas,Specialty Store,False,Senior Citizen,Fall,Discount on Selected Items
1000030132,2025-06-24 00:00:00,Zachary Parker,"['Potatoes', 'Trash Cans', 'Onions', 'Shower Gel', 'BBQ Sauce']",5,51.97,Mobile Payment,Miami,Warehouse Club,True,Senior Citizen,Summer,Discount on Selected Items
1000030133,2023-01-17 00:00:00,Rebecca Cross,"['Vinegar', 'Shower Gel']",2,101.72,PayPal,Chicago,Department Store,True,Retiree,Winter,
1000030134,2023-08-06 00:00:00,Robert Day,"['Beef', 'Milk', 'Ketchup', 'Ice Cream', 'Shaving Cream']",5,124.57,Debit Card,Chicago,Supermarket,False,Homemaker,Summer,
1000030135,2024-11-27 00:00:00,Jennifer Parks,"['Yogurt', 'Eggs', 'Cheese', 'Coffee', 'Honey', 'Potatoes', 'Banana', 'Syrup', 'Hand Sanitizer']",9,68.97,Credit Card,Miami,Supermarket,False,Professional,Fall,
1000030136,2025-05-08 00:00:00,Joseph Wells,"['Yogurt', 'Tissues', 'Rice', 'Jam']",4,23.15,Credit Card,Houston,Convenience Store,True,Professional,Spring,Discount on Selected Items
1000030137,2025-08-16 00:00:00,Dr. Hunter Hall MD,"['Eggs', 'Ketchup', 'Beef', 'Water', 'Ice Cream', 'Hair Gel', 'Trash Cans', 'Yogurt', 'Tea', 'Pickles']",10,89.22,Cash,Miami,Specialty Store,False,Homemaker,Summer,Discount on Selected Items
1000030138,2024-01-02 00:00:00,Angela Rhodes,"['Jam', 'Cheese', 'Pasta', 'Oil', 'Tea', 'Flour', 'Ice Cream', 'Carrots', 'Shaving Cream']",9,117.0,Mobile Payment,Atlanta,Department Store,True,Young Adult,Winter,Discount on Selected Items
1000030139,2024-02-18 00:00:00,Troy Garrett,"['Shower Gel', 'Rice', 'Eggs', 'Ketchup', 'Toothpaste', 'Cheese']",6,58.01,Mobile Payment,Chicago,Department Store,True,Homemaker,Winter,BOGO (Buy One Get One)
1000030140,2025-12-01 00:00:00,John Scott,['Tuna'],1,78.03,Mobile Payment,Seattle,Supermarket,True,Teenager,Winter,
1000030141,2025-03-23 00:00:00,Mr. Robert Lane,"['Pickles', 'Trash Bags']",2,42.58,Debit Card,Miami,Department Store,False,Homemaker,Spring,BOGO (Buy One Get One)
1000030142,2024-04-27 00:00:00,Jackson Cole,"['Vinegar', 'Cereal Bars', 'Toothpaste', 'Trash Cans', 'Ketchup', 'Shaving Cream', 'Shower Gel', 'Syrup', 'Potatoes', 'Banana']",10,87.21,Credit Card,Miami,Specialty Store,True,Middle-Aged,Spring,Discount on Selected Items
1000030143,2024-12-10 00:00:00,Jennifer Romero,['Yogurt'],1,112.69,Mobile Payment,Chicago,Specialty Store,False,Senior Citizen,Winter,
1000030144,2025-04-14 00:00:00,Tommy Long,"['Sugar', 'Tea', 'Toothpaste', 'Oil']",4,127.45,Cash,Houston,Department Store,True,Student,Spring,BOGO (Buy One Get One)
1000030145,2023-08-09 00:00:00,Austin Gill,"['Salt', 'Mop', 'Onions']",3,13.37,Debit Card,Miami,Supermarket,False,Homemaker,Summer,Discount on Selected Items
1000030146,2024-05-05 00:00:00,Kevin Valenzuela,"['Flour', 'Ketchup', 'Onions', 'Tissues', 'Vinegar', 'Tuna', 'Ice Cream', 'Honey', 'Bread']",9,51.06,Credit Card,Chicago,Department Store,True,Retiree,Spring,BOGO (Buy One Get One)
1000030147,2025-12-30 00:00:00,Angela Cook,"['Bread', 'Ketchup', 'Yogurt', 'Tissues', 'Potatoes', 'Syrup', 'Sugar', 'Salt', 'Ketchup', 'Rice']",10,77.28,Debit Card,Atlanta,Convenience Store,True,Professional,Winter,BOGO (Buy One Get One)
1000030148,2025-05-28 00:00:00,Joshua Richmond,"['Honey', 'Beef', 'Carrots', 'Flour', 'Bread', 'Syrup', 'Milk', 'Honey', 'Tuna', 'Cheese']",10,78.85,Credit Card,Miami,Convenience Store,False,Senior Citizen,Spring,Discount on Selected Items
1000030149,2025-08-07 00:00:00,Timothy Gonzalez,['Ice Cream'],1,75.89,Mobile Payment,New York,Specialty Store,True,Retiree,Summer,
1000030150,2025-11-25 00:00:00,Joseph Merritt,"['Vinegar', 'Eggs', 'Trash Bags', 'Beef', 'Sponges', 'Shaving Cream', 'Eggs']",7,59.22,Mobile Payment,Miami,Department Store,False,Retiree,Fall,BOGO (Buy One Get One)
1000030151,2024-09-10 00:00:00,Timothy Walker,['Water'],1,49.12,Mobile Payment,Miami,Department Store,True,Professional,Fall,Discount on Selected Items
1000030152,2023-12-15 00:00:00,Maria Moreno,"['Pickles', 'Carrots', 'Tuna', 'Flour', 'Ice Cream', 'Butter', 'Yogurt', 'Toothpaste']",8,143.34,Debit Card,Boston,Pharmacy,True,Young Adult,Winter,Discount on Selected Items
1000030153,2025-03-19 00:00:00,Catherine Holmes,"['Sugar', 'Shaving Cream', 'Tissues', 'Mop', 'Butter', 'Flour', 'Toothpaste', 'Potatoes', 'Trash Bags']",9,122.39,Debit Card,Los Angeles,Warehouse Club,True,Professional,Spring,BOGO (Buy One Get One)
1000030154,2023-02-09 00:00:00,Adam Walls,"['Potatoes', 'Cheese', 'Potatoes', 'Butter', 'Cereal Bars']",5,41.94,Credit Card,Boston,Pharmacy,True,Young Adult,Winter,
1000030155,2025-08-10 00:00:00,Alexander Booker,"['Water', 'Toothpaste', 'Syrup', 'Onions']",4,27.75,Mobile Payment,Houston,Specialty Store,False,Senior Citizen,Summer,Discount on Selected Items
1000030156,2024-11-10 00:00:00,Tanya Hansen,"['Milk', 'Vinegar', 'Soda', 'Canned Soup']",4,145.32,Mobile Payment,Dallas,Supermarket,True,Student,Fall,BOGO (Buy One Get One)
1000030157,2023-07-18 00:00:00,John Peterson,"['Coffee', 'Trash Bags', 'Coffee', 'Coffee', 'Shower Gel', 'Shaving Cream', 'Eggs']",7,115.41,Debit Card,Miami,Department Store,False,Professional,Summer,
1000030158,2025-04-08 00:00:00,Elaine Howard,"['Shower Gel', 'Soap', 'Chicken', 'Mop', 'Vinegar', 'Cheese']",6,5.31,Credit Card,Houston,Convenience Store,True,Middle-Aged,Spring,Discount on Selected Items
1000030159,2024-08-10 00:00:00,Patricia Estes,"['Rice', 'Coffee', 'Mop', 'Salt', 'Pasta']",5,41.28,Debit Card,Los Angeles,Department Store,True,Senior Citizen,Summer,BOGO (Buy One Get One)
1000030160,2025-12-13 00:00:00,Heather Newman,"['Honey', 'Yogurt']",2,90.74,Debit Card,Boston,Convenience Store,True,Senior Citizen,Winter,
1000030161,2024-08-21 00:00:00,Sarah Richardson,"['Syrup', 'Bread', 'BBQ Sauce', 'Pasta', 'Tuna']",5,43.22,Cash,New York,Specialty Store,False,Middle-Aged,Summer,Discount on Selected Items
1000030162,2025-12-08 00:00:00,Rachel Evans,"['Potatoes', 'Sponges', 'Ice Cream']",3,141.58,Mobile Payment,Seattle,Convenience Store,False,Young Adult,Winter,
1000030163,2024-05-02 00:00:00,Lisa Rhodes,['Rice'],1,73.05,Debit Card,Miami,Convenience Store,False,Homemaker,Spring,BOGO (Buy One Get One)
1000030164,2024-06-07 00:00:00,Steven Acosta,"['Tea', 'Sugar', 'Tuna', 'Toothpaste', 'Ketchup']",5,27.16,Cash,Los Angeles,Department Store,True,Student,Summer,BOGO (Buy One Get One)
1000030165,2025-03-20 00:00:00,Heather King,"['Ice Cream', 'Peanut Butter', 'Hair Gel', 'Hair Gel']",4,77.71,Debit Card,Seattle,Supermarket,True,Professional,Spring,
1000030166,2025-09-19 00:00:00,Dr. Justin Robinson,"['Soap', 'Hair Gel', 'BBQ Sauce', 'Soda', 'BBQ Sauce', 'Eggs']",6,128.81,Credit Card,Seattle,Specialty Store,True,Middle-Aged,Fall,BOGO (Buy One Get One)
1000030167,2025-12-27 00:00:00,Robert Wood,"['Trash Bags', 'Coffee', 'BBQ Sauce', 'Ketchup', 'Butter', 'Peanut Butter']",6,47.47,Cash,Houston,Supermarket,True,Senior Citizen,Winter,
1000030168,2025-05-08 00:00:00,Grace Whitaker,"['Chicken', 'Beef', 'Pasta']",3,68.92,Cash,Seattle,Specialty Store,False,Senior Citizen,Spring,BOGO (Buy One Get One)
1000030169,2024-08-07 00:00:00,Melissa Chandler,"['Syrup', 'Sugar', 'Soap', 'Onions', 'Soda', 'Pickles', 'Soda']",7,79.22,Credit Card,New York,Specialty Store,True,Homemaker,Summer,BOGO (Buy One Get One)
1000030170,2023-06-03 00:00:00,Ronald Vargas,"['Sponges', 'Mop', 'Toothpaste', 'Hand Sanitizer', 'Tissues', 'Pickles', 'Trash Bags', 'Coffee']",8,117.7,Debit Card,Atlanta,Warehouse Club,False,Teenager,Summer,BOGO (Buy One Get One)
1000030171,2023-09-28 00:00:00,Nicole Gutierrez,"['Soda', 'Potatoes', 'Oil', 'Shower Gel', 'Peanut Butter']",5,137.83,PayPal,Miami,Supermarket,True,Professional,Fall,
1000030172,2025-08-30 00:00:00,Jimmy Castillo,"['Eggs', 'Syrup', 'Honey', 'Bread']",4,50.16,Cash,Dallas,Supermarket,False,Retiree,Summer,Discount on Selected Items
1000030173,2025-03-13 00:00:00,Mark Ingram,"['Syrup', 'Banana', 'Eggs']",3,110.67,Mobile Payment,Los Angeles,Supermarket,True,Senior Citizen,Spring,Discount on Selected Items
1000030174,2025-01-02 00:00:00,Gail Vega,"['Peanut Butter', 'Pasta', 'Shaving Cream', 'Banana']",4,149.43,Debit Card,Chicago,Warehouse Club,True,Retiree,Winter,Discount on Selected Items
1000030175,2024-07-13 00:00:00,Benjamin Drake,"['Vinegar', 'Chicken', 'Syrup', 'Pasta', 'Syrup', 'Yogurt', 'Chicken']",7,110.31,Cash,San Francisco,Warehouse Club,False,Young Adult,Summer,Discount on Selected Items
1000030176,2024-07-18 00:00:00,Michele Russell,"['Rice', 'Beef']",2,85.73,PayPal,Seattle,Specialty Store,False,Young Adult,Summer,
1000030177,2025-03-29 00:00:00,Terry Schaefer,"['Soda', 'Chicken', 'Oil', 'Sugar', 'Eggs', 'Hand Sanitizer', 'Vinegar', 'Sponges', 'Tissues', 'Banana']",10,139.13,Cash,Seattle,Convenience Store,False,Professional,Spring,
1000030178,2024-07-04 00:00:00,Anthony Hines,"['Vinegar', 'Banana', 'Shower Gel', 'Orange', 'Honey']",5,108.98,Debit Card,Houston,Department Store,True,Teenager,Summer,Discount on Selected Items
1000030179,2025-01-24 00:00:00,Aaron Chavez II,['Trash Bags'],1,122.48,Mobile Payment,Miami,Convenience Store,False,Retiree,Winter,BOGO (Buy One Get One)
1000030180,2023-04-21 00:00:00,Mr. Greg Smith,['Syrup'],1,149.69,Debit Card,Chicago,Pharmacy,False,Homemaker,Spring,
1000030181,2025-10-31 00:00:00,Joseph Morales,"['Orange', 'Canned Soup', 'Honey', 'Vinegar', 'Eggs', 'Sugar', 'Beef', 'Oil', 'Mop', 'Hand Sanitizer']",10,132.89,Mobile Payment,Los Angeles,Department Store,True,Student,Fall,
1000030182,2023-12-21 00:00:00,Patrick Sanchez,"['Ketchup', 'Jam', 'Eggs', 'Tuna', 'BBQ Sauce', 'Beef']",6,117.8,Credit Card,Houston,Department Store,False,Teenager,Winter,
1000030183,2025-03-30 00:00:00,William Jackson,"['Soda', 'Salt']",2,134.33,Credit Card,Atlanta,Pharmacy,True,Senior Citizen,Spring,Discount on Selected Items
1000030184,2023-04-22 00:00:00,Amanda Smith,['Sugar'],1,8.2,PayPal,Boston,Supermarket,False,Professional,Spring,Discount on Selected Items
1000030185,2024-02-06 00:00:00,Robert Maynard,"['Tuna', 'Coffee', 'Sponges', 'Vinegar', 'Ice Cream', 'Oil']",6,135.93,PayPal,Seattle,Specialty Store,False,Middle-Aged,Winter,Discount on Selected Items
1000030186,2023-09-02 00:00:00,Jermaine Pierce,"['Coffee', 'Beef', 'Rice', 'Jam', 'Cheese', 'Orange', 'Pickles']",7,50.12,Credit Card,Miami,Specialty Store,True,Middle-Aged,Fall,BOGO (Buy One Get One)
1000030187,2025-11-15 00:00:00,Kristi Warner,"['Ice Cream', 'Tuna', 'Salt']",3,10.86,Cash,Atlanta,Warehouse Club,True,Teenager,Fall,BOGO (Buy One Get One)
1000030188,2023-10-22 00:00:00,Daniel Ponce,"['Ketchup', 'Water', 'Cereal Bars']",3,71.52,Debit Card,Dallas,Convenience Store,True,Professional,Fall,
1000030189,2023-10-27 00:00:00,Michael Novak,"['Eggs', 'Ice Cream', 'Trash Cans', 'Soap', 'Sugar', 'Yogurt']",6,100.03,Mobile Payment,Los Angeles,Convenience Store,True,Middle-Aged,Fall,BOGO (Buy One Get One)
1000030190,2024-12-01 00:00:00,Ryan Murphy,"['Cereal Bars', 'Potatoes', 'BBQ Sauce', 'Vinegar', 'Oil', 'Potatoes', 'Banana', 'Bread', 'Pickles', 'Hand Sanitizer']",10,90.04,PayPal,Dallas,Department Store,False,Homemaker,Winter,
1000030191,2025-08-28 00:00:00,Sean Taylor,"['Ketchup', 'Syrup']",2,122.16,Credit Card,Los Angeles,Warehouse Club,False,Young Adult,Summer,BOGO (Buy One Get One)
1000030192,2025-01-03 00:00:00,Ashlee Long,"['Trash Cans', 'Ketchup', 'Water', 'Honey', 'Sugar', 'Vinegar']",6,80.04,Credit Card,Dallas,Pharmacy,True,Middle-Aged,Winter,
1000030193,2024-07-11 00:00:00,Jennifer Becker,"['Banana', 'Syrup', 'Milk', 'Pasta']",4,80.81,Credit Card,Los Angeles,Supermarket,True,Student,Summer,
1000030194,2023-09-16 00:00:00,Melissa Dyer,"['Carrots', 'Hand Sanitizer']",2,6.62,Mobile Payment,Dallas,Department Store,True,Middle-Aged,Fall,
1000030195,2025-03-19 00:00:00,Isaiah Larson,"['Honey', 'Trash Cans', 'Tuna', 'Tea', 'Oil', 'Soda', 'Trash Bags', 'Soap', 'Carrots']",9,146.74,Credit Card,Houston,Supermarket,False,Retiree,Spring,BOGO (Buy One Get One)
1000030196,2023-12-25 00:00:00,Tyler Lynch,['Yogurt'],1,78.28,Credit Card,Dallas,Warehouse Club,True,Homemaker,Winter,
1000030197,2023-07-16 00:00:00,Kevin Ward,['Tea'],1,18.51,Debit Card,Miami,Department Store,False,Retiree,Summer,BOGO (Buy One Get One)
1000030198,2023-04-02 00:00:00,Michael Murillo,"['Banana', 'Shaving Cream']",2,19.48,Cash,Atlanta,Pharmacy,True,Retiree,Spring,
1000030199,2025-01-30 00:00:00,Anna Washington,"['Peanut Butter', 'Tea', 'Potatoes', 'Flour', 'Water', 'Water']",6,143.35,Debit Card,Seattle,Department Store,False,Homemaker,Winter,Discount on Selected Items
1000030200,2024-04-08 00:00:00,Lori Thomas,"['Orange', 'Rice', 'Cheese', 'Honey', 'Jam', 'Jam', 'Beef', 'Milk', 'Banana']",9,128.49,Debit Card,Atlanta,Warehouse Club,True,Retiree,Spring,
1000030201,2023-12-26 00:00:00,Michael Rose,"['Sponges', 'Yogurt', 'Tissues', 'Shaving Cream', 'Salt', 'Vinegar', 'Hair Gel', 'Tuna', 'BBQ Sauce']",9,5.42,Cash,Dallas,Department Store,True,Student,Winter,
1000030202,2025-12-31 00:00:00,Paul Wright Jr.,"['Sugar', 'Pickles']",2,5.7,Cash,Los Angeles,Supermarket,True,Middle-Aged,Winter,BOGO (Buy One Get One)
1000030203,2023-12-01 00:00:00,Christine Miller,"['Canned Soup', 'Cereal Bars', 'Hair Gel', 'Butter']",4,31.52,Debit Card,Miami,Specialty Store,False,Young Adult,Winter,BOGO (Buy One Get One)
1000030204,2023-03-29 00:00:00,Amber Santana,['Beef'],1,48.16,PayPal,Dallas,Convenience Store,True,Student,Spring,Discount on Selected Items
1000030205,2025-07-17 00:00:00,Shelly Lee,"['Shaving Cream', 'Soap', 'Shaving Cream', 'Soap', 'Rice', 'Carrots', 'Water']",7,46.68,Cash,Boston,Supermarket,True,Retiree,Summer,BOGO (Buy One Get One)
1000030206,2024-03-23 00:00:00,Nicole Martinez,"['Trash Bags', 'Salt']",2,84.29,Mobile Payment,San Francisco,Pharmacy,False,Senior Citizen,Spring,BOGO (Buy One Get One)
1000030207,2024-12-23 00:00:00,Sean Waters,"['Beef', 'Salt', 'Sponges', 'Flour', 'Ketchup', 'Soap', 'Butter']",7,97.87,Mobile Payment,Los Angeles,Pharmacy,True,Retiree,Winter,BOGO (Buy One Get One)
1000030208,2023-11-26 00:00:00,Joseph Pruitt,"['Coffee', 'Coffee', 'Mop', 'Trash Bags']",4,61.99,PayPal,Atlanta,Specialty Store,True,Professional,Fall,BOGO (Buy One Get One)
1000030209,2024-06-25 00:00:00,Cynthia Acosta,['Bread'],1,24.8,PayPal,Dallas,Department Store,True,Young Adult,Summer,
1000030210,2025-04-25 00:00:00,Patricia Hart,"['Honey', 'Beef', 'Banana', 'Rice', 'Flour', 'Soap', 'Cheese']",7,138.58,Mobile Payment,Boston,Department Store,True,Teenager,Spring,Discount on Selected Items
1000030211,2025-05-30 00:00:00,Nicholas Compton,"['BBQ Sauce', 'Soda', 'Trash Cans', 'Hair Gel', 'Ice Cream', 'Chicken', 'Banana']",7,115.61,Debit Card,Atlanta,Specialty Store,True,Senior Citizen,Spring,
1000030212,2024-01-11 00:00:00,Sharon Martinez,"['BBQ Sauce', 'Jam', 'Hair Gel', 'Cheese', 'Hair Gel']",5,25.52,PayPal,Boston,Department Store,True,Teenager,Winter,Discount on Selected Items
1000030213,2024-10-17 00:00:00,Nicholas Wilson,"['Sponges', 'Potatoes', 'Honey', 'Soap', 'Tuna', 'Milk', 'Peanut Butter']",7,113.13,Mobile Payment,Los Angeles,Specialty Store,True,Teenager,Fall,Discount on Selected Items
1000030214,2024-11-14 00:00:00,Brady Hamilton,"['Vinegar', 'Milk', 'Vinegar', 'Potatoes', 'Mop', 'Mop', 'Vinegar']",7,71.5,Mobile Payment,Boston,Pharmacy,True,Teenager,Fall,BOGO (Buy One Get One)
1000030215,2024-12-04 00:00:00,Sharon Davis,"['Butter', 'Potatoes', 'Pickles', 'Cheese', 'Milk', 'Cereal Bars', 'Eggs', 'Pickles', 'Pickles']",9,140.9,Cash,Miami,Warehouse Club,True,Young Adult,Winter,BOGO (Buy One Get One)
1000030216,2025-01-27 00:00:00,Kimberly Griffin,['Pasta'],1,30.15,Mobile Payment,Houston,Pharmacy,True,Student,Winter,Discount on Selected Items
1000030217,2023-12-03 00:00:00,Cindy Houston,"['Potatoes', 'Pickles', 'Trash Bags']",3,116.01,PayPal,Houston,Department Store,False,Professional,Winter,
1000030218,2025-08-28 00:00:00,Jill Fuller,"['Soap', 'Oil', 'Beef', 'Sugar', 'Syrup', 'Water']",6,92.94,Credit Card,Boston,Supermarket,True,Retiree,Summer,BOGO (Buy One Get One)
1000030219,2025-05-24 00:00:00,Dawn Hughes,"['Syrup', 'Vinegar', 'Chicken', 'Hand Sanitizer', 'Soda', 'Mop', 'Milk']",7,113.86,Cash,Miami,Convenience Store,False,Professional,Spring,BOGO (Buy One Get One)
1000030220,2024-09-01 00:00:00,Trevor Holmes,"['Tuna', 'Pickles', 'Sugar', 'Syrup', 'Pasta', 'Yogurt', 'Chicken', 'Ice Cream']",8,34.25,Cash,Boston,Convenience Store,True,Young Adult,Fall,
1000030221,2024-12-28 00:00:00,Jessica Jones,"['Toothpaste', 'Milk', 'Rice', 'Tea', 'Ketchup', 'Syrup', 'Shaving Cream', 'Syrup', 'Toothpaste', 'Soap']",10,87.16,Mobile Payment,Boston,Convenience Store,False,Professional,Winter,
1000030222,2024-03-10 00:00:00,Rachel Dominguez,"['Coffee', 'Syrup', 'Beef']",3,62.34,Mobile Payment,Miami,Department Store,True,Professional,Spring,Discount on Selected Items
1000030223,2024-07-30 00:00:00,Timothy Lee,"['Toothpaste', 'Tuna', 'Orange', 'Cheese', 'Toothpaste']",5,55.5,Cash,Chicago,Warehouse Club,True,Retiree,Summer,
1000030224,2023-10-28 00:00:00,William Smith,"['Chicken', 'Cereal Bars', 'Orange', 'Flour', 'Cereal Bars', 'Butter', 'Oil', 'Coffee', 'Eggs']",9,26.79,PayPal,New York,Department Store,True,Student,Fall,
1000030225,2024-03-31 00:00:00,Renee Haney,"['Shower Gel', 'Shaving Cream', 'Sponges', 'Sugar', 'Milk', 'Orange', 'Coffee']",7,54.04,Debit Card,Los Angeles,Pharmacy,False,Retiree,Spring,
1000030226,2023-05-23 00:00:00,Christopher Ward,"['Orange', 'Eggs']",2,20.97,Credit Card,San Francisco,Department Store,True,Senior Citizen,Spring,Discount on Selected Items
1000030227,2023-05-25 00:00:00,Jillian Brown DVM,"['Shower Gel', 'Banana', 'Sponges']",3,87.45,Debit Card,Los Angeles,Department Store,False,Professional,Spring,
1000030228,2024-11-06 00:00:00,Kevin Fields,"['Syrup', 'Ketchup', 'Syrup']",3,62.29,Mobile Payment,Miami,Convenience Store,True,Senior Citizen,Fall,BOGO (Buy One Get One)
1000030229,2024-11-09 00:00:00,Jennifer Wilson,"['Eggs', 'Tea', 'Trash Cans', 'BBQ Sauce', 'Shaving Cream', 'Onions', 'Syrup']",7,141.48,Debit Card,Chicago,Convenience Store,True,Teenager,Fall,Discount on Selected Items
1000030230,2023-03-01 00:00:00,Nathan Barnett,"['Tea', 'Orange', 'Coffee']",3,72.67,Cash,Houston,Department Store,True,Middle-Aged,Spring,Discount on Selected Items
1000030231,2025-02-25 00:00:00,Melissa Hall,"['Milk', 'Sponges', 'Honey', 'Tissues', 'Hand Sanitizer']",5,15.36,Cash,Miami,Specialty Store,False,Middle-Aged,Winter,
1000030232,2024-01-29 00:00:00,Stephanie Walker,"['Honey', 'Eggs']",2,8.58,Mobile Payment,Atlanta,Convenience Store,True,Professional,Winter,BOGO (Buy One Get One)
1000030233,2024-09-16 00:00:00,Mary Davis,"['Pickles', 'Hair Gel']",2,16.22,PayPal,Chicago,Supermarket,False,Middle-Aged,Fall,
1000030234,2025-03-28 00:00:00,Jessica Thompson,"['Trash Bags', 'Shaving Cream', 'Banana', 'Orange', 'Beef', 'Sponges', 'Tissues', 'Trash Cans', 'Peanut Butter', 'Oil']",10,119.81,Mobile Payment,Seattle,Specialty Store,False,Senior Citizen,Spring,
1000030235,2025-06-15 00:00:00,Brooke Moore,"['Bread', 'Milk', 'Tuna', 'Shower Gel', 'Tea', 'Carrots', 'Ketchup', 'Onions']",8,100.14,Mobile Payment,Boston,Supermarket,False,Middle-Aged,Summer,BOGO (Buy One Get One)
1000030236,2023-04-09 00:00:00,Timothy Taylor,"['Milk', 'Hand Sanitizer', 'Soda', 'Tuna', 'Shower Gel', 'Oil', 'Hand Sanitizer']",7,56.4,Cash,Dallas,Warehouse Club,False,Middle-Aged,Spring,
1000030237,2024-12-26 00:00:00,Julie Coleman,"['Vinegar', 'Cheese', 'Tuna', 'Pickles', 'Beef', 'Butter', 'Potatoes', 'BBQ Sauce', 'Rice', 'Bread']",10,16.61,Mobile Payment,Houston,Pharmacy,False,Student,Winter,Discount on Selected Items
1000030238,2024-05-09 00:00:00,Jack Scott,"['Sponges', 'Cereal Bars', 'Tuna', 'Onions', 'Soap', 'Milk', 'Ketchup']",7,93.39,Debit Card,Los Angeles,Warehouse Club,False,Senior Citizen,Spring,
1000030239,2024-03-21 00:00:00,Shawn King,"['Pickles', 'BBQ Sauce', 'Carrots', 'Vinegar', 'Water', 'Peanut Butter', 'Carrots', 'Carrots', 'Tissues', 'Tea']",10,15.89,Debit Card,Chicago,Pharmacy,False,Young Adult,Spring,
